ID de l'activité,Date de l'activité,Nom de l'activité,Type d'activité,Description de l'activité,Temps écoulé,Distance,Fréquence cardiaque max.,Effort relatif,Déplacement-transport,Note privée sur les activités,Matériel utilisé pour l'activité,Nom du fichier,Poids de l'athlète,Poids du vélo,Temps écoulé,Durée de déplacement,Distance,Vitesse max.,Vitesse moyenne,Dénivelé positif,Dénivelé négatif,Altitude min.,Altitude max.,Pente max.,Pente moyenne,Pente positive moyenne,Pente négative moyenne,Cadence max.,Cadence moyenne,Fréquence cardiaque max.,Fréquence cardiaque moyenne,Puissance max.,Puissance moyenne,Calories,Température max.,Température moyenne,Effort relatif,Effort total,Nombre de sorties course à pied,Temps de montée,Temps de descente,Autres temps,Effort ressenti,Type,Heure de début,Puissance moyenne pondérée,Nombre d'échantillons de puissance,Utiliser l'Effort ressenti,Effort relatif ressenti,Déplacement-transport,Poids total soulevé,À partir du téléchargement,Distance ajustée selon la pente,Heure d'observation de la météo,Conditions météo,Température selon les prévisions météo,Température ressentie,Point de rosée,Humidité,Pression atmosphérique,Vitesse du vent,Rafale de vent,Direction du vent,Intensité des précipitations,Heure de lever du soleil,Heure de coucher du soleil,Phase de la lune,Vélo,Matériel,Probabilité de précipitations,Type de précipitations,Couverture nuageuse,Visibilité selon les prévisions météo,Indice UV,Ozone selon les prévisions météo,Nombre de sauts,Grit total,Flow moyen,Signalé,Vitesse moyenne (temps écoulé),Distance sur chemin,Distance récemment découverte,Distance sur chemin récemment découverte,Nombre d'activités,Nombre total de pas,CO2 économisé,Longueur de piscine,Charge d’entraînement,Intensité,Vitesse moyenne ajustée selon la pente,Temps enregistré par le chronomètre,Nombre total de cycles,Récupération,Avec mon animal de compagnie,Compétition,Sortie longue,Pour la bonne cause,Avec enfant,Distance en descente,Nombre total de séries,Nombre total de répétitions,Support
12471132238,"21 sept. 2024, 21:04:51",Amo recife,Course à pied,"",7253,"20,84",,,false,,HOKA One,activities/13296524050.fit.gz,,,7253.0,7253.0,20842.9,4.62,2.874,76.0,80.0,0.2,21.4,10.1,0.0,,,86.0,80.0,,,,,1464.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,20971.2,1726952448.0,1.0,25.4,23.9,20.6,0.75,1013.3,4.8,8.8,162.0,0.0,1726906112.0,1726949760.0,0.625,,14252187.0,0.11,5.0,0.03,26851.0,0.0,,,,,0.0,2.874,372.5,,,,19388.0,,,,,2.891,,,,,,,,,,,,""
12440805887,"18 sept. 2024, 11:01:03",Morning Run,Course à pied,,2315,"5,04",,,false,,HOKA One,activities/13264107122.fit.gz,,,2315.0,2170.0,5046.4,3.128,2.326,13.0,17.0,12.6,21.2,5.5,-0.1,,,80.0,77.0,,,,,362.0,,,,,,,,,,,,,,,,0.0,,1.0,5070.1,1726657152.0,2.0,25.8,26.2,21.6,0.78,1017.8,4.4,9.4,140.0,0.0,1726647040.0,1726690560.0,0.5,,14252187.0,0.17,5.0,0.45,24428.0,4.0,,,,,0.0,2.18,36.6,,,,5496.0,,,,,2.336,,,,,,,,,,,,""
12387178328,"11 sept. 2024, 20:31:02",Afternoon Run,Course à pied,,3258,"8,28",,,false,,HOKA One,activities/13206644165.fit.gz,,,3258.0,2916.0,8280.2,4.627,2.84,4.0,13.0,5.4,21.2,9.3,-0.1,,,82.0,77.0,,,,,567.0,,,,,,,,,,,,,,,,0.0,,1.0,8281.3,1726084864.0,3.0,24.8,24.0,21.1,0.8,1016.1,4.7,10.0,137.0,0.2,1726042496.0,1726085760.0,0.25,,14252187.0,0.53,5.0,0.71,16777.0,0.0,,,,,0.0,2.541,1451.0,,,,7392.0,,,,,2.84,,,,,,,,,,,,""
12369803889,"9 sept. 2024, 21:05:30",Evening Run,Course à pied,,3391,"6,42",,,false,,HOKA One,activities/13188224691.fit.gz,,,3391.0,2699.0,6425.4,3.571,2.381,7.0,8.0,5.4,18.6,30.8,0.0,,,82.0,76.0,,,,,449.0,,,,,,,,,,,,,,,,0.0,,1.0,6445.4,1725915648.0,1.0,24.9,23.7,20.0,0.74,1016.5,4.3,8.9,144.0,0.0,1725869824.0,1725913088.0,0.125,,14252187.0,0.49,5.0,0.13,23526.0,0.0,,,,,0.0,1.895,308.4,,,,6810.0,,,,,2.388,,,,,,,,,,,,""
12344123455,"6 sept. 2024, 19:43:32",Afternoon Run,Course à pied,,7434,"18,01",,,false,,HOKA One,activities/13160617696.fit.gz,,,7434.0,6875.0,18014.9,4.858,2.62,22.0,37.0,2.4,29.0,10.9,-0.1,,,82.0,78.0,,,,,1309.0,,,,,,,,,,,,,,,,0.0,,1.0,18038.5,1725649152.0,1.0,26.8,26.9,20.8,0.7,1014.5,4.7,8.9,141.0,0.0,1725610624.0,1725653888.0,0.125,,14252187.0,0.11,5.0,0.37,28946.0,1.0,,,,,0.0,2.423,1310.7,,,,17796.0,,,,,2.624,,,,,,,,,,,,""
12310089421,"2 sept. 2024, 20:12:47",Afternoon Run,Course à pied,,2784,"7,49",,,false,,HOKA One,activities/13123010510.fit.gz,,,2784.0,2700.0,7496.5,4.352,2.776,6.0,4.0,17.4,27.2,15.2,0.1,,,84.0,78.0,,,,,522.0,,,,,,,,,,,,,,,,0.0,,1.0,7517.7,1725307136.0,1.0,26.0,24.9,19.4,0.67,1014.5,4.6,8.9,146.0,0.0,1725265152.0,1725308288.0,0.875,,14252187.0,0.18,5.0,0.33,29903.0,0.0,,,,,0.0,2.693,92.1,,,,6968.0,,,,,2.784,,,,,,,,,,,,""
12273084323,"29 août 2024, 13:08:38",Morning Run,Course à pied,,2951,"8,06",,,false,,HOKA One,activities/13083547908.fit.gz,,,2951.0,2911.0,8067.1,3.927,2.771,22.0,24.0,17.6,29.6,5.5,0.0,,,81.0,78.0,,,,,595.0,,,,,,,,,,,,,,,,0.0,,1.0,8095.8,1724936448.0,1.0,27.8,28.0,20.9,0.66,1019.9,6.0,12.1,146.0,0.1,1724919680.0,1724962688.0,0.875,,14252187.0,0.54,5.0,0.09,28528.0,7.0,,,,,0.0,2.734,819.2,,,,7642.0,,,,,2.781,,,,,,,,,,,,""
12237399828,"25 août 2024, 08:42:22",Morning Run,Course à pied,,7078,"21,00",,,false,,HOKA One,activities/13045727248.fit.gz,,,7078.0,7078.0,21006.6,4.058,2.968,96.0,88.0,1.4,21.8,10.3,0.0,,,85.0,80.0,,,,,1508.0,,,,,,,,,,,,,,,,0.0,,1.0,21169.8,1724572800.0,1.0,21.6,21.0,18.9,0.85,1016.9,2.8,4.6,162.0,0.0,1724574208.0,1724617088.0,0.625,,14252187.0,0.0,1.0,0.17,28215.0,0.0,,,,,0.0,2.968,853.0,,,,18734.0,,,,,2.991,,,,,,,,,,,,""
12224887560,"23 août 2024, 20:33:03",Afternoon Run,Course à pied,,3128,"5,66",,,false,,HOKA One,activities/13032662932.fit.gz,,,3128.0,2304.0,5659.8,5.906,2.457,4.0,10.0,15.0,27.0,37.9,0.0,,,105.0,78.0,,,,,415.0,,,,,,,,,,,,,,,,0.0,,1.0,5706.3,1724443136.0,2.0,25.8,25.1,20.5,0.73,1015.3,4.5,8.8,132.0,0.1,1724401536.0,1724444288.0,0.625,,14252187.0,0.47,5.0,0.54,21929.0,0.0,,,,,0.0,1.809,100.8,,,,5942.0,,,,,2.477,,,,,,,,,,,,""
12190950633,"19 août 2024, 21:17:53",Evening Run,Course à pied,,3026,"8,63",,,false,,HOKA One,activities/12996736787.fit.gz,,,3026.0,3000.0,8634.7,4.425,2.878,2.0,8.0,13.8,23.0,28.6,-0.1,,,82.0,79.0,,,,,592.0,,,,,,,,,,,,,,,,0.0,,1.0,8641.7,1724101248.0,2.0,24.9,24.5,20.3,0.76,1017.0,3.5,8.0,149.0,0.1,1724056064.0,1724098816.0,0.375,,14252187.0,0.62,5.0,0.48,24875.0,0.0,,,,,0.0,2.854,94.6,,,,7726.0,,,,,2.881,,,,,,,,,,,,""
12169157710,"17 août 2024, 09:13:37",Morning Run,Course à pied,,4500,"12,56",,,false,,HOKA One,activities/12972551812.fit.gz,,,4500.0,4427.0,12564.0,4.175,2.838,13.0,15.0,12.6,20.2,7.7,0.0,,,84.0,80.0,,,,,864.0,,,,,,,,,,,,,,,,0.0,,1.0,12589.1,1723885184.0,1.0,22.7,22.1,17.6,0.73,1016.5,3.7,7.1,147.0,0.0,1723883264.0,1723926016.0,0.375,,14252187.0,0.18,5.0,0.07,32962.0,0.0,,,,,0.0,2.792,1498.2,,,,11770.0,,,,,2.844,,,,,,,,,,,,""
12165770774,"16 août 2024, 21:26:20",Evening Run,Course à pied,,3660,"9,08",,,false,,HOKA One,activities/12968575403.fit.gz,,,3660.0,3600.0,9084.3,3.838,2.523,26.0,20.0,7.2,23.2,8.1,0.0,,,86.0,78.0,,,,,665.0,,,,,,,,,,,,,,,,0.0,,1.0,9120.5,1723842048.0,1.0,25.0,23.3,18.7,0.68,1017.1,4.6,9.2,153.0,0.0,1723796864.0,1723839616.0,0.375,,14252187.0,0.17,5.0,0.07,32037.0,0.0,,,,,0.0,2.482,924.2,,,,9152.0,,,,,2.533,,,,,,,,,,,,""
12143966761,"14 août 2024, 08:10:55",Morning Run,Course à pied,,6724,"14,03",,,false,,HOKA One,activities/12943584694.fit.gz,,,6724.0,5195.0,14029.2,5.958,2.701,35.0,28.0,12.6,28.8,6.8,0.0,,,109.0,80.0,,,,,934.0,,,,,,,,,,,,,,,,0.0,,1.0,14081.9,1723622400.0,1.0,23.6,22.2,20.5,0.83,1018.3,4.6,8.2,147.0,0.0,1723624192.0,1723666816.0,0.375,,14252187.0,0.13,5.0,0.06,19052.0,0.0,,,,,0.0,2.086,1110.2,,,,13412.0,,,,,2.711,,,,,,,,,,,,""
12131752159,"12 août 2024, 21:34:31",Evening Run com Uly miguel e heitor,Course à pied,"",3277,"7,01",,,false,,HOKA One,activities/12930803133.fit.gz,,,3277.0,2766.0,7012.8,4.863,2.535,7.0,4.0,22.6,30.6,25.6,0.0,,,124.0,77.0,,,,,496.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,7037.6,1723496448.0,1.0,26.0,26.1,21.2,0.75,1016.6,2.4,4.9,107.0,0.0,1723451392.0,1723494016.0,0.25,,14252187.0,0.04,5.0,0.01,28248.0,0.0,,,,,0.0,2.14,509.4,,,,6784.0,,,,,2.544,,,,,,,,,,,,""
12109398293,"10 août 2024, 08:25:51",Morning Run,Course à pied,,3930,"10,90",,,false,,HOKA One,activities/12907307385.fit.gz,,,3930.0,3874.0,10901.9,5.71,2.814,15.0,4.0,13.0,27.2,10.3,0.1,,,89.0,80.0,,,,,726.0,,,,,,,,,,,,,,,,0.0,,1.0,10946.8,1723276800.0,1.0,19.6,19.6,17.9,0.9,1015.8,1.6,3.4,234.0,0.0,1723278592.0,1723321216.0,0.125,,14252187.0,0.0,1.0,0.11,25278.0,0.0,,,,,0.0,2.774,445.4,,,,10400.0,,,,,2.826,,,,,,,,,,,,""
12106265544,"9 août 2024, 21:08:12",Evening Run,Course à pied,,2700,"6,60",,,false,,HOKA One,activities/12904029545.fit.gz,,,2700.0,2555.0,6604.2,4.424,2.585,11.0,2.0,10.4,21.8,6.0,0.1,,,84.0,77.0,,,,,492.0,,,,,,,,,,,,,,,,0.0,,1.0,6639.9,1723237248.0,1.0,25.1,24.3,19.0,0.69,1015.1,3.1,6.6,153.0,0.0,1723192192.0,1723234816.0,0.125,,14252187.0,0.09,5.0,0.03,33042.0,0.0,,,,,0.0,2.446,487.8,,,,6580.0,,,,,2.599,,,,,,,,,,,,""
12085792401,"7 août 2024, 11:20:50",Morning Run,Course à pied,,3689,"10,63",,,false,,HOKA One,activities/12882568456.fit.gz,,,3689.0,3605.0,10633.8,4.252,2.95,12.0,16.0,14.8,23.8,6.6,0.0,,,116.0,79.0,,,,,720.0,,,,,,,,,,,,,,,,0.0,,1.0,10656.9,1723028352.0,1.0,25.4,26.1,20.6,0.75,1016.2,5.0,8.2,149.0,0.1,1723019520.0,1723062016.0,0.125,,14252187.0,0.26,5.0,0.14,25041.0,3.0,,,,,0.0,2.883,975.5,,,,9218.0,,,,,2.956,,,,,,,,,,,,""
12076559707,"6 août 2024, 10:58:51",Morning Run,Course à pied,,3960,"10,01",,,false,,HOKA One,activities/12872929840.fit.gz,,,3960.0,3690.0,10013.9,3.841,2.714,20.0,19.0,13.0,24.2,7.2,0.0,,,83.0,78.0,,,,,715.0,,,,,,,,,,,,,,,,0.0,,1.0,10055.1,1722938368.0,1.0,23.6,25.5,19.9,0.8,1017.4,2.9,5.8,161.0,0.0,1722933120.0,1722975616.0,0.125,,14252187.0,0.23,5.0,0.05,20035.0,1.0,,,,,0.0,2.529,1017.2,,,,9380.0,,,,,2.725,,,,,,,,,,,,""
12058974048,"4 août 2024, 09:25:18",Morning Run,Course à pied,,4691,"12,82",,,false,,HOKA One,activities/12854498622.fit.gz,,,4691.0,4589.0,12823.2,4.745,2.794,18.0,13.0,5.2,18.2,13.2,0.0,,,85.0,78.0,,,,,914.0,,,,,,,,,,,,,,,,0.0,,1.0,12871.3,1722761984.0,2.0,23.3,22.7,20.6,0.85,1016.6,4.0,8.6,138.0,0.1,1722760320.0,1722802816.0,0.0,,14252187.0,0.74,5.0,0.46,18127.0,0.0,,,,,0.0,2.734,1220.4,,,,11910.0,,,,,2.805,,,,,,,,,,,,""
12058085444,"2 août 2024, 21:02:42",Evening Run,Course à pied,,2701,"6,52",,,false,,HOKA One,activities/12853576603.fit.gz,,,2701.0,2577.0,6523.6,3.823,2.531,4.0,11.0,6.6,19.8,4.2,-0.1,,,86.0,76.0,,,,,500.0,,,,,,,,,,,,,,,,0.0,,1.0,6531.0,1722632448.0,3.0,24.8,24.1,20.5,0.77,1016.3,4.6,9.3,156.0,0.0,1722587520.0,1722630016.0,0.875,,14252187.0,0.38,5.0,0.9,21909.0,0.0,,,,,0.0,2.415,226.0,,,,6532.0,,,,,2.534,,,,,,,,,,,,""
12019004736,"29 juil. 2024, 20:58:43",Afternoon Run,Course à pied,,2700,"6,68",,,false,,HOKA One,activities/12812866708.fit.gz,,,2700.0,2628.0,6680.0,3.954,2.542,8.0,4.0,9.0,20.2,11.2,0.1,,,81.0,73.0,,,,,497.0,,,,,,,,,,,,,,,,0.0,,1.0,6706.1,1722283264.0,1.0,26.5,26.5,22.2,0.77,1017.0,3.6,7.9,147.0,0.1,1722242048.0,1722284288.0,0.875,,14252187.0,0.53,5.0,0.26,19319.0,0.0,,,,,0.0,2.474,1075.8,,,,6422.0,,,,,2.552,,,,,,,,,,,,""
11927916793,"19 juil. 2024, 14:15:12",Lunch Run,Course à pied,,1759,"4,60",,,false,,HOKA One,activities/12718193608.fit.gz,,,1759.0,1731.0,4601.8,5.178,2.658,7.0,9.0,11.0,17.2,16.3,0.0,,,98.0,75.0,,,,,342.0,,,,,,,,,,,,,,,,0.0,,1.0,4641.8,1721397632.0,8.0,28.2,28.0,22.5,0.71,1018.9,7.0,12.2,150.0,0.1,1721377920.0,1721420288.0,0.375,,14252187.0,0.42,5.0,0.39,18004.0,8.0,,,,,0.0,2.616,89.3,,,,4294.0,,,,,2.682,,,,,,,,,,,,""
11910740025,"17 juil. 2024, 12:53:31",Morning Run,Course à pied,,1551,"4,35",,,false,,HOKA One,activities/12700394656.fit.gz,,,1551.0,1551.0,4357.9,3.54,2.81,2.0,2.0,15.4,20.6,15.0,0.0,,,85.0,80.0,,,,,293.0,,,,,,,,,,,,,,,,0.0,,1.0,4372.9,1721217536.0,1.0,27.0,27.7,21.8,0.73,1019.3,6.2,11.3,135.0,0.0,1721205120.0,1721247488.0,0.375,,14252187.0,0.3,5.0,0.11,27501.0,5.0,,,,,0.0,2.81,87.6,,,,4108.0,,,,,2.819,,,,,,,,,,,,""
11896552212,"15 juil. 2024, 19:02:17",Afternoon Run,Course à pied,,3000,"8,24",,,false,,HOKA One,activities/12685722101.fit.gz,,,3000.0,2958.0,8242.3,3.835,2.786,6.0,4.0,17.0,23.4,4.2,0.0,,,80.0,76.0,,,,,578.0,,,,,,,,,,,,,,,,0.0,,1.0,8263.1,1721069952.0,1.0,27.5,28.0,20.5,0.66,1018.0,4.9,9.7,146.0,0.0,1721032448.0,1721074560.0,0.375,,14252187.0,0.25,5.0,0.06,29806.0,1.0,,,,,0.0,2.747,2528.6,,,,7478.0,,,,,2.793,,,,,,,,,,,,""
11876035152,"13 juil. 2024, 08:16:46",Morning Run,Course à pied,,5917,"17,12",,,false,,HOKA One,activities/12664430179.fit.gz,,,5917.0,5911.0,17128.9,6.596,2.898,33.0,35.0,5.4,18.6,28.9,0.0,,,87.0,80.0,,,,,1142.0,,,,,,,,,,,,,,,,0.0,,1.0,17229.4,1720857600.0,1.0,22.8,22.0,20.0,0.84,1017.6,3.8,7.1,153.0,0.0,1720859648.0,1720901760.0,0.125,,14252187.0,0.47,5.0,0.36,28026.0,0.0,,,,,0.0,2.895,658.9,,,,15716.0,,,,,2.915,,,,,,,,,,,,""
11870325427,"12 juil. 2024, 13:14:05",Morning Run,Course à pied,,3060,"8,17",,,false,,HOKA One,activities/12658521559.fit.gz,,,3060.0,2937.0,8178.1,5.738,2.785,4.0,13.0,21.4,34.6,8.4,-0.1,,,92.0,79.0,,,,,576.0,,,,,,,,,,,,,,,,0.0,,1.0,8183.9,1720789248.0,3.0,27.0,26.4,22.8,0.78,1018.7,5.1,11.0,128.0,0.3,1720773248.0,1720815360.0,0.125,,14252187.0,0.82,5.0,0.83,24688.0,5.0,,,,,0.0,2.673,251.0,,,,7738.0,,,,,2.786,,,,,,,,,,,,""
11870323699,"10 juil. 2024, 18:31:04",Afternoon Run,Course à pied,,2400,"6,60",,,false,,HOKA One,activities/12658519887.fit.gz,,,2400.0,2339.0,6606.2,5.312,2.824,2.0,6.0,12.0,17.6,15.5,0.0,,,89.0,79.0,,,,,455.0,,,,,,,,,,,,,,,,0.0,,1.0,6619.6,1720634368.0,1.0,28.3,29.3,22.3,0.7,1014.1,4.7,9.4,111.0,0.2,1720600448.0,1720642560.0,0.125,,14252187.0,0.62,5.0,0.15,22654.0,2.0,,,,,0.0,2.753,1274.4,,,,6186.0,,,,,2.83,,,,,,,,,,,,""
11837893985,"8 juil. 2024, 13:29:39",Morning Run,Course à pied,,3000,"7,58",,,false,,HOKA One,activities/12625026791.fit.gz,,,3000.0,2987.0,7587.6,3.811,2.54,18.0,8.0,15.0,28.6,8.4,0.1,,,82.0,78.0,,,,,553.0,,,,,,,,,,,,,,,,0.0,,1.0,7627.5,1720443648.0,2.0,27.0,29.7,22.0,0.74,1016.4,3.6,6.7,153.0,0.2,1720427648.0,1720469760.0,0.125,,14252187.0,0.36,5.0,0.62,20290.0,6.0,,,,,0.0,2.529,1148.5,,,,7782.0,,,,,2.554,,,,,,,,,,,,""
11822001917,"6 juil. 2024, 11:58:32",Morning Run,Course à pied,,2400,"7,18",,,false,,HOKA One,activities/12608548288.fit.gz,,,2400.0,2335.0,7181.8,4.992,3.076,8.0,17.0,11.0,25.4,8.7,-0.1,,,86.0,80.0,,,,,479.0,,,,,,,,,,,,,,,,0.0,,1.0,7196.4,1720263552.0,5.0,25.3,28.5,23.5,0.9,1017.6,3.4,7.2,122.0,3.0,1720254848.0,1720296832.0,0.0,,14252187.0,0.97,5.0,1.0,6560.0,2.0,,,,,0.0,2.992,184.9,,,,6212.0,,,,,3.082,,,,,,,,,,,,""
11813322775,"5 juil. 2024, 10:17:10",Morning Run,Course à pied,,2647,"6,79",,,false,,HOKA One,activities/12599566875.fit.gz,,,2647.0,2536.0,6798.7,5.321,2.681,9.0,9.0,15.6,22.8,5.4,0.0,,,83.0,76.0,,,,,476.0,,,,,,,,,,,,,,,,0.0,,1.0,6821.7,1720173568.0,5.0,23.1,25.3,21.8,0.92,1015.8,2.2,6.1,170.0,1.6,1720168448.0,1720210432.0,0.875,,14252187.0,0.89,5.0,0.35,7955.0,1.0,,,,,0.0,2.568,542.9,,,,6512.0,,,,,2.69,,,,,,,,,,,,""
11798891937,"3 juil. 2024, 13:41:06",Morning Run,Course à pied,,3553,"9,12",,,false,,HOKA One,activities/12584674361.fit.gz,,,3553.0,3453.0,9123.3,4.946,2.642,2.0,4.0,14.4,19.2,14.6,0.0,,,89.0,78.0,,,,,657.0,,,,,,,,,,,,,,,,0.0,,1.0,9143.7,1720011648.0,3.0,27.0,29.8,22.2,0.75,1016.2,5.0,10.2,155.0,0.2,1719995648.0,1720037632.0,0.875,,14252187.0,0.68,5.0,0.89,12397.0,6.0,,,,,0.0,2.568,297.3,,,,8990.0,,,,,2.648,,,,,,,,,,,,""
11781819245,"1 juil. 2024, 12:13:18",Morning Run,Course à pied,,2700,"6,82",,,false,,HOKA One,activities/12567096991.fit.gz,,,2700.0,2689.0,6827.0,4.661,2.539,17.0,13.0,11.0,22.2,28.5,0.1,,,81.0,77.0,,,,,499.0,,,,,,,,,,,,,,,,0.0,,1.0,6866.5,1719835136.0,1.0,26.7,29.4,22.1,0.76,1017.4,3.9,7.2,164.0,0.0,1719822848.0,1719864832.0,0.875,,14252187.0,0.31,5.0,0.18,20997.0,5.0,,,,,0.0,2.529,786.0,,,,6928.0,,,,,2.554,,,,,,,,,,,,""
11765788869,"29 juin 2024, 08:36:19",Morning Run,Course à pied,,6300,"16,50",,,false,,HOKA One,activities/12550492296.fit.gz,,,6300.0,6031.0,16499.2,4.355,2.736,34.0,43.0,10.8,24.0,9.1,0.0,,,88.0,78.0,,,,,1193.0,,,,,,,,,,,,,,,,0.0,,1.0,16534.6,1719648000.0,1.0,21.3,22.7,19.7,0.9,1014.6,2.2,4.6,219.0,0.0,1719650048.0,1719692032.0,0.75,,14252187.0,0.14,5.0,0.13,25940.0,0.0,,,,,0.0,2.619,427.2,,,,15750.0,,,,,2.742,,,,,,,,,,,,""
11758793882,"28 juin 2024, 11:08:10",Corrida com gayao,Course à pied,"",970,"2,82",,,false,,HOKA One,activities/12543267617.fit.gz,,,970.0,942.0,2821.8,7.498,2.995,2.0,14.0,-7.2,8.4,5.3,-0.5,,,116.0,79.0,,,,,187.0,,,,,,,,,,,,,,0.0,,0.0,,1.0,2800.3,1719572352.0,1.0,25.1,27.7,22.2,0.84,1015.1,2.5,5.1,179.0,0.1,1719563648.0,1719605632.0,0.625,,14252187.0,0.07,5.0,0.01,20914.0,3.0,,,,,0.0,2.909,0.0,,,,2478.0,,,,,2.973,,,,,,,,,,,,""
11744026505,"26 juin 2024, 12:13:21",Morning Run,Course à pied,,3001,"8,38",,,false,,HOKA One,activities/12528060266.fit.gz,,,3001.0,2935.0,8387.3,6.458,2.858,9.0,13.0,9.2,16.4,17.2,0.0,,,96.0,78.0,,,,,593.0,,,,,,,,,,,,,,,,0.0,,1.0,8403.5,1719403264.0,1.0,26.6,29.5,22.7,0.79,1016.8,3.9,6.7,155.0,0.0,1719390720.0,1719432704.0,0.625,,14252187.0,0.27,5.0,0.16,17245.0,5.0,,,,,0.0,2.795,1535.9,,,,7716.0,,,,,2.863,,,,,,,,,,,,""
11730875995,"24 juin 2024, 20:14:12",Afternoon Run,Course à pied,,2701,"7,11",,,false,,HOKA One,activities/12514668331.fit.gz,,,2701.0,2684.0,7115.9,5.487,2.651,9.0,8.0,6.2,12.4,6.8,0.0,,,89.0,78.0,,,,,497.0,,,,,,,,,,,,,,,,0.0,,1.0,7144.5,1719259136.0,1.0,26.1,29.1,22.8,0.82,1014.2,3.3,7.1,146.0,0.1,1719217920.0,1719259904.0,0.625,,14252187.0,0.6,5.0,0.26,20151.0,0.0,,,,,0.0,2.635,613.0,,,,7036.0,,,,,2.662,,,,,,,,,,,,""
11712282656,"22 juin 2024, 12:19:08",Morning Run,Course à pied,,5965,"15,44",,,false,,HOKA One,activities/12495477744.fit.gz,,,5965.0,5821.0,15442.5,4.936,2.653,30.0,27.0,1.2,14.6,5.6,0.0,,,89.0,78.0,,,,,1154.0,,,,,,,,,,,,,,,,0.0,,1.0,15495.8,1719057664.0,1.0,26.7,30.0,23.4,0.82,1016.3,4.1,7.7,146.0,0.4,1719045120.0,1719087104.0,0.5,,14252187.0,0.85,5.0,0.37,10624.0,5.0,,,,,0.0,2.589,882.9,,,,15114.0,,,,,2.662,,,,,,,,,,,,""
11704539878,"21 juin 2024, 12:25:45",Morning Run,Course à pied,,2401,"6,92",,,false,,HOKA One,activities/12487502118.fit.gz,,,2401.0,2284.0,6919.6,13.426,3.03,9.0,11.0,6.0,12.0,7.5,0.0,,,84.0,78.0,,,,,486.0,,,,,,,,,,,,,,,,0.0,,1.0,6946.3,1718971136.0,1.0,26.0,29.1,23.2,0.85,1015.7,3.0,7.5,140.0,0.7,1718958720.0,1719000704.0,0.375,,14252187.0,0.85,5.0,0.34,10249.0,4.0,,,,,0.0,2.882,669.6,,,,6176.0,,,,,3.041,,,,,,,,,,,,""
11687869357,"19 juin 2024, 09:32:37",Morning Run,Course à pied,,2884,"7,30",,,false,,HOKA One,activities/12470349865.fit.gz,,,2884.0,2786.0,7300.2,5.65,2.62,34.0,23.0,8.4,27.4,14.1,0.1,,,90.0,73.0,,,,,545.0,,,,,,,,,,,,,,,,0.0,,1.0,7394.4,1718787584.0,3.0,23.9,26.5,22.7,0.93,1015.0,2.6,4.9,149.0,0.3,1718785920.0,1718827904.0,0.375,,14252187.0,0.83,5.0,0.87,15109.0,0.0,,,,,0.0,2.531,0.0,,,,6766.0,,,,,2.654,,,,,,,,,,,,""
11673215566,"17 juin 2024, 13:17:41",Morning Run,Course à pied,,2700,"6,62",,,false,,HOKA One,activities/12455287368.fit.gz,,,2700.0,2683.0,6627.2,3.282,2.47,9.0,21.0,8.8,24.2,9.2,-0.2,,,79.0,73.0,,,,,532.0,,,,,,,,,,,,,,,,0.0,,1.0,6624.8,1718629248.0,1.0,28.1,30.7,21.6,0.68,1014.7,4.3,8.8,144.0,0.1,1718613120.0,1718654976.0,0.375,,14252187.0,0.48,5.0,0.1,18541.0,7.0,,,,,0.0,2.455,789.6,,,,6576.0,,,,,2.469,,,,,,,,,,,,""
11657982085,"15 juin 2024, 12:08:57",Morning Run,Course à pied,,5401,"14,31",,,false,,HOKA One,activities/12439521865.fit.gz,,,5401.0,5347.0,14315.0,7.298,2.677,32.0,29.0,5.8,27.0,12.3,0.0,,,88.0,77.0,,,,,1023.0,,,,,,,,,,,,,,,,0.0,,1.0,14381.6,1718452736.0,3.0,26.6,30.3,24.1,0.86,1016.8,4.8,10.7,131.0,0.6,1718440192.0,1718482176.0,0.375,,14252187.0,0.99,5.0,1.0,11441.0,4.0,,,,,0.0,2.65,1437.1,,,,13836.0,,,,,2.69,,,,,,,,,,,,""
11649987449,"14 juin 2024, 11:47:36",Morning Run,Course à pied,,1794,"4,54",,,false,,HOKA One,activities/12431279899.fit.gz,,,1794.0,1752.0,4541.4,6.346,2.592,2.0,9.0,3.6,11.8,4.5,-0.2,,,102.0,74.0,,,,,335.0,,,,,,,,,,,,,,,,0.0,,1.0,4540.6,1718362752.0,3.0,25.9,28.9,23.0,0.84,1017.5,4.2,8.1,138.0,1.6,1718353792.0,1718395776.0,0.25,,14252187.0,0.9,5.0,0.73,13517.0,3.0,,,,,0.0,2.531,696.1,,,,4428.0,,,,,2.592,,,,,,,,,,,,""
11643666508,"13 juin 2024, 14:31:57",Lunch Swim,Natation,,1520,600,,,false,,,activities/12424790015.fit.gz,,,1520.0,763.0,600.0,6.428,0.786,0.0,0.0,0.0,0.0,0.0,0.0,,,,28.0,,,,,107.0,,,,,,,,,,,,,,,,0.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.395,0.0,,,,,,,,,,,,,,,,,,,,,""
